,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
93381,24,Nordeste,4,55,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
93417,24,Nordeste,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
93448,24,Nordeste,2,50,8,1,4,,2.0,1.0,3500.0,1.0,0,3.0,7000.0,1,11
93463,24,Nordeste,2,64,2,1,4,,2.0,1.0,3620.0,2.0,0,,3620.0,1,16
93464,24,Nordeste,4,58,8,1,4,,2.0,1.0,2200.0,2.0,0,,2200.0,1,16
93467,24,Nordeste,4,88,2,1,4,,2.0,1.0,1120.0,2.0,0,,1120.0,1,9
93474,24,Nordeste,2,57,2,1,4,,2.0,1.0,870.0,2.0,0,,870.0,1,9
93480,24,Nordeste,4,82,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93497,24,Nordeste,4,69,2,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,16
93499,24,Nordeste,2,84,2,1,4,,2.0,1.0,1440.0,2.0,0,,1440.0,1,6
93524,24,Nordeste,2,63,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
93540,24,Nordeste,2,78,2,3,4,,2.0,1.0,3700.0,2.0,0,,3700.0,1,1
93541,24,Nordeste,4,74,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93544,24,Nordeste,4,77,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,824.0,1,4
93574,24,Nordeste,4,61,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,2
93592,24,Nordeste,4,80,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,9
93610,24,Nordeste,4,64,2,1,4,,2.0,1.0,770.0,1.0,0,2.0,1220.0,1,1
93611,24,Nordeste,2,72,8,1,4,,2.0,1.0,898.0,1.0,0,2.0,1618.0,1,7
93615,24,Nordeste,4,54,2,1,4,,2.0,1.0,800.0,1.0,0,3.0,1524.0,1,12
93634,24,Nordeste,2,86,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
93667,24,Nordeste,4,79,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
93668,24,Nordeste,2,55,4,1,4,,2.0,1.0,3000.0,1.0,0,4.0,13000.0,1,12
93673,24,Nordeste,4,86,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
93675,24,Nordeste,2,73,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,1224.0,1,9
93676,24,Nordeste,4,73,2,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,9
93691,24,Nordeste,2,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
93692,24,Nordeste,4,65,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,10
93699,24,Nordeste,2,81,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93713,24,Nordeste,2,70,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93714,24,Nordeste,4,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
93715,24,Nordeste,2,58,8,1,4,,2.0,1.0,900.0,1.0,0,4.0,2000.0,1,5
93752,24,Nordeste,2,85,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93753,24,Nordeste,2,46,8,3,4,,2.0,1.0,810.0,2.0,0,,810.0,1,1
93762,24,Nordeste,4,73,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
93765,24,Nordeste,2,73,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
93798,24,Nordeste,4,64,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
93807,24,Nordeste,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
93821,24,Nordeste,4,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,11
93844,24,Nordeste,4,76,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
93866,24,Nordeste,4,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93888,24,Nordeste,4,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93909,24,Nordeste,2,80,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93910,24,Nordeste,4,76,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93912,24,Nordeste,4,67,4,3,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,1
93914,24,Nordeste,4,70,4,1,4,,2.0,1.0,1650.0,2.0,0,,1650.0,1,7
93917,24,Nordeste,2,58,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,10
93928,24,Nordeste,2,61,8,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,5
93931,24,Nordeste,2,81,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
93940,24,Nordeste,4,69,8,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,2
93954,24,Nordeste,4,75,2,1,4,,2.0,1.0,771.0,2.0,0,,771.0,1,5
93967,24,Nordeste,4,71,4,1,4,,2.0,1.0,771.0,2.0,0,,771.0,1,9
93978,24,Nordeste,2,56,2,1,4,,2.0,1.0,980.0,2.0,0,,980.0,1,6
93982,24,Nordeste,4,79,2,3,4,,2.0,1.0,771.0,2.0,0,,771.0,1,1
93991,24,Nordeste,4,67,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94052,24,Nordeste,2,59,4,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,12
94066,24,Nordeste,4,69,2,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,12
94114,24,Nordeste,2,76,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94143,24,Nordeste,2,70,8,1,4,,2.0,1.0,780.0,2.0,0,,780.0,1,1
94175,24,Nordeste,2,69,2,1,4,,2.0,1.0,2000.0,2.0,0,,14000.0,1,16
94177,24,Nordeste,4,87,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
94188,24,Nordeste,4,67,2,1,4,,2.0,1.0,6000.0,1.0,0,3.0,11000.0,1,15
94198,24,Nordeste,4,72,2,1,4,,2.0,1.0,3300.0,2.0,0,,3300.0,1,14
94206,24,Nordeste,2,75,2,1,4,,2.0,1.0,11200.0,2.0,0,,11200.0,1,16
94207,24,Nordeste,4,67,2,1,4,,2.0,1.0,3400.0,2.0,0,,3400.0,1,16
94212,24,Nordeste,2,65,2,1,4,,2.0,1.0,3900.0,2.0,0,,3900.0,1,16
94213,24,Nordeste,4,64,8,1,4,,2.0,1.0,2700.0,2.0,0,,2700.0,1,12
94219,24,Nordeste,4,72,8,1,4,,2.0,1.0,2172.0,2.0,0,,3620.0,1,12
94226,24,Nordeste,4,79,8,1,4,,2.0,1.0,5000.0,2.0,0,,12500.0,1,13
94244,24,Nordeste,2,80,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94245,24,Nordeste,4,83,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
94248,24,Nordeste,2,58,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94255,24,Nordeste,2,95,8,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,7
94259,24,Nordeste,4,64,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94267,24,Nordeste,2,67,8,1,4,,2.0,1.0,5000.0,1.0,0,2.0,5200.0,1,12
94269,24,Nordeste,4,68,2,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,12
94271,24,Nordeste,2,54,8,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,8
94280,24,Nordeste,2,73,8,1,4,,2.0,1.0,3200.0,2.0,0,,3200.0,1,13
94286,24,Nordeste,2,83,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,5
94287,24,Nordeste,4,75,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
94297,24,Nordeste,2,84,8,1,4,,2.0,1.0,18000.0,2.0,0,,18000.0,1,16
94298,24,Nordeste,4,60,8,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,16
94299,24,Nordeste,4,71,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
94300,24,Nordeste,2,81,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,16
94333,24,Nordeste,4,58,2,1,4,,2.0,1.0,4564.0,2.0,0,,4564.0,1,16
94335,24,Nordeste,4,57,2,1,4,,2.0,1.0,12000.0,2.0,0,,12000.0,1,16
94359,24,Nordeste,2,86,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
94365,24,Nordeste,2,70,4,1,4,,2.0,1.0,724.0,1.0,0,2.0,2224.0,1,5
94366,24,Nordeste,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94375,24,Nordeste,4,80,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
94379,24,Nordeste,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94380,24,Nordeste,2,67,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,8
94383,24,Nordeste,2,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94384,24,Nordeste,4,74,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94387,24,Nordeste,2,67,2,1,4,,2.0,1.0,724.0,1.0,0,,724.0,1,9
94394,24,Nordeste,2,62,8,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,12
94400,24,Nordeste,2,80,8,1,4,,2.0,1.0,750.0,2.0,0,,750.0,1,5
94424,24,Nordeste,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,13
94426,24,Nordeste,4,61,2,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,1,16
94427,24,Nordeste,2,71,2,1,4,,2.0,1.0,4000.0,1.0,0,2.0,9600.0,1,16
94430,24,Nordeste,4,65,8,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,16
94433,24,Nordeste,4,66,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94438,24,Nordeste,4,59,2,1,4,,2.0,1.0,5600.0,2.0,0,,5600.0,1,16
94459,24,Nordeste,2,66,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94460,24,Nordeste,4,53,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,8
94471,24,Nordeste,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94485,24,Nordeste,4,62,8,3,4,,2.0,1.0,725.0,2.0,0,,725.0,1,1
94494,24,Nordeste,2,67,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94495,24,Nordeste,4,68,8,1,2,3.0,2.0,1.0,724.0,2.0,0,,724.0,1,7
94520,24,Nordeste,2,53,2,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,1
94524,24,Nordeste,2,64,8,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,1
94558,24,Nordeste,4,88,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94606,24,Nordeste,4,79,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94645,24,Nordeste,2,76,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94649,24,Nordeste,4,79,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
94650,24,Nordeste,4,65,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94673,24,Nordeste,4,77,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
94674,24,Nordeste,4,73,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
94681,24,Nordeste,2,31,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
94687,24,Nordeste,4,84,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94691,24,Nordeste,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94692,24,Nordeste,4,61,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94704,24,Nordeste,2,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94705,24,Nordeste,4,83,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94716,24,Nordeste,2,73,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,5724.0,1,5
94727,24,Nordeste,4,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
94736,24,Nordeste,2,69,8,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,12
94743,24,Nordeste,2,67,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,5
94758,24,Nordeste,4,84,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
94767,24,Nordeste,4,60,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94773,24,Nordeste,4,63,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94782,24,Nordeste,2,58,2,1,4,,2.0,1.0,725.0,2.0,0,,725.0,1,3
94795,24,Nordeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94821,24,Nordeste,2,77,4,1,4,,2.0,1.0,724.0,1.0,0,1.0,874.0,1,5
94822,24,Nordeste,4,77,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
94838,24,Nordeste,4,75,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
94848,24,Nordeste,2,69,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,1024.0,1,7
94858,24,Nordeste,4,63,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94859,24,Nordeste,4,93,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
94864,24,Nordeste,4,75,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
94868,24,Nordeste,2,67,8,3,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,3
94869,24,Nordeste,4,62,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
94870,24,Nordeste,2,72,8,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,8,5
94871,24,Nordeste,4,69,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
94884,24,Nordeste,4,43,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,5
94885,24,Nordeste,2,68,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1074.0,8,3
94893,24,Nordeste,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
94894,24,Nordeste,4,75,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,5
94896,24,Nordeste,2,79,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
94934,24,Nordeste,4,82,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
94941,24,Nordeste,4,60,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
94943,24,Nordeste,2,63,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
94944,24,Nordeste,4,68,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
94945,24,Nordeste,2,66,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,3
94946,24,Nordeste,4,58,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,5
94968,24,Nordeste,4,88,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,5,1
94998,24,Nordeste,4,84,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
94999,24,Nordeste,4,78,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95000,24,Nordeste,2,80,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95001,24,Nordeste,4,82,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
95011,24,Nordeste,4,70,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95044,24,Nordeste,4,69,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
95046,24,Nordeste,2,78,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95047,24,Nordeste,4,72,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95059,24,Nordeste,2,68,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95064,24,Nordeste,4,58,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
95070,24,Nordeste,2,78,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95071,24,Nordeste,4,71,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95074,24,Nordeste,4,86,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,6
95078,24,Nordeste,2,56,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
95079,24,Nordeste,4,86,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
95087,24,Nordeste,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
95088,24,Nordeste,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,12
95097,24,Nordeste,4,84,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
95106,24,Nordeste,2,72,2,3,4,,2.0,1.0,724.0,1.0,0,5.0,1804.0,8,1
95108,24,Nordeste,4,58,4,3,4,,2.0,1.0,724.0,2.0,0,,1066.0,8,1
95118,24,Nordeste,2,78,4,3,4,,2.0,1.0,724.0,1.0,0,3.0,1044.0,8,1
95119,24,Nordeste,4,72,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,6
95121,24,Nordeste,2,63,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,1448.0,8,6
95130,24,Nordeste,4,62,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,8,1
95133,24,Nordeste,4,58,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95168,24,Nordeste,4,78,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
95180,24,Nordeste,2,74,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
95181,24,Nordeste,4,72,8,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,6
95184,24,Nordeste,4,55,8,3,4,,2.0,1.0,724.0,2.0,0,,814.0,1,1
95192,24,Nordeste,4,75,2,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,5
95202,24,Nordeste,4,80,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
95205,24,Nordeste,4,61,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
95206,24,Nordeste,2,66,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95218,24,Nordeste,4,80,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95226,24,Nordeste,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95227,24,Nordeste,4,68,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95235,24,Nordeste,2,36,2,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,12
95237,24,Nordeste,4,55,8,1,4,,2.0,1.0,724.0,2.0,0,,824.0,1,9
95256,24,Nordeste,4,61,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95277,24,Nordeste,4,77,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,12
95284,24,Nordeste,2,89,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
95301,24,Nordeste,2,70,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,924.0,1,1
95303,24,Nordeste,4,77,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1024.0,1,12
95312,24,Nordeste,4,74,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95328,24,Nordeste,2,63,8,3,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,1
95346,24,Nordeste,4,80,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95359,24,Nordeste,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
95410,24,Nordeste,4,58,8,3,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,8,1
95417,24,Nordeste,2,60,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,924.0,8,12
95420,24,Nordeste,2,75,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
95445,24,Nordeste,2,67,2,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,1,1
95446,24,Nordeste,4,62,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95465,24,Nordeste,2,76,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95466,24,Nordeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
95469,24,Nordeste,2,69,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95470,24,Nordeste,4,68,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,924.0,1,3
95478,24,Nordeste,2,91,2,1,4,,2.0,1.0,8000.0,2.0,0,,8000.0,1,9
95479,24,Nordeste,4,79,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95481,24,Nordeste,4,58,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
95485,24,Nordeste,4,70,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95487,24,Nordeste,4,64,2,1,4,,2.0,1.0,1500.0,2.0,0,,2224.0,1,12
95529,24,Nordeste,4,76,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,8,6
95538,24,Nordeste,2,65,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,774.0,8,1
95543,24,Nordeste,2,61,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1224.0,8,1
95548,24,Nordeste,4,66,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,2
95549,24,Nordeste,2,67,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
95563,24,Nordeste,4,77,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95567,24,Nordeste,4,63,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95568,24,Nordeste,2,73,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95581,24,Nordeste,2,75,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
95582,24,Nordeste,4,55,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1046.0,1,6
95589,24,Nordeste,4,68,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
95599,24,Nordeste,4,54,2,1,4,,2.0,1.0,714.0,2.0,0,,784.0,1,6
95600,24,Nordeste,2,74,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1224.0,1,1
95621,24,Nordeste,4,63,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,3
95636,24,Nordeste,4,50,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,1,5
95671,24,Nordeste,2,51,8,1,4,,2.0,1.0,4300.0,2.0,0,,4300.0,2,12
95673,24,Nordeste,4,81,8,3,4,,2.0,1.0,1448.0,2.0,0,,1448.0,2,1
95691,24,Nordeste,2,54,8,3,4,,2.0,1.0,1100.0,2.0,0,,1100.0,2,1
95699,24,Nordeste,2,74,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,2,1
95700,24,Nordeste,4,67,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,2,1
95705,24,Nordeste,4,64,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
95720,24,Nordeste,4,86,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95736,24,Nordeste,2,69,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
95737,24,Nordeste,4,64,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
95738,24,Nordeste,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
95740,24,Nordeste,2,64,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
95755,24,Nordeste,4,76,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95756,24,Nordeste,4,63,2,1,4,,2.0,1.0,724.0,1.0,0,5.0,2224.0,1,7
95757,24,Nordeste,2,65,8,1,4,,2.0,1.0,724.0,1.0,0,5.0,724.0,1,1
95763,24,Nordeste,4,71,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95765,24,Nordeste,4,73,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
95766,24,Nordeste,2,76,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,1,5
95774,24,Nordeste,2,82,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,4
95775,24,Nordeste,4,70,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
95794,24,Nordeste,4,73,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,1,1
95888,24,Nordeste,2,75,8,1,4,,2.0,1.0,720.0,2.0,0,,720.0,5,3
95895,24,Nordeste,4,68,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,5,4
95897,24,Nordeste,4,74,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,5,1
95898,24,Nordeste,2,69,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,874.0,5,1
95905,24,Nordeste,4,68,8,1,2,6.0,2.0,1.0,724.0,1.0,0,2.0,1698.0,5,1
95912,24,Nordeste,2,72,2,3,4,,2.0,1.0,724.0,1.0,0,3.0,724.0,5,1
95937,24,Nordeste,2,72,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,5,2
95961,24,Nordeste,2,65,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,8,1
95966,24,Nordeste,2,69,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,1
95967,24,Nordeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,8,4
95991,24,Nordeste,4,56,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,7,9
95993,24,Nordeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,7,3
96022,24,Nordeste,2,60,8,3,4,,2.0,1.0,724.0,1.0,0,3.0,1624.0,7,1
96033,25,Nordeste,4,86,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
96037,25,Nordeste,4,81,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
96038,25,Nordeste,2,82,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96039,25,Nordeste,4,69,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96042,25,Nordeste,4,87,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
96049,25,Nordeste,4,81,4,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
96050,25,Nordeste,4,73,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96051,25,Nordeste,2,76,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96055,25,Nordeste,2,86,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96056,25,Nordeste,4,88,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
96078,25,Nordeste,4,59,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
96086,25,Nordeste,4,74,8,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
