,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
40212,16,Norte,4.0,46.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40214,16,Norte,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,240.0,2.0,0,,240.0,1.0,5.0
40229,16,Norte,2.0,49.0,4.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
40235,16,Norte,4.0,45.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40243,16,Norte,4.0,78.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40245,16,Norte,4.0,82.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40247,16,Norte,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40252,16,Norte,2.0,81.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40256,16,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40289,16,Norte,2.0,61.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,1.0
40294,16,Norte,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,1100.0,2.0,0,,1100.0,1.0,12.0
40299,16,Norte,4.0,64.0,4.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,300.0,1.0,5.0
40308,16,Norte,4.0,46.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40312,16,Norte,2.0,72.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40317,16,Norte,4.0,58.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
40334,16,Norte,4.0,60.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,1.0
40361,16,Norte,4.0,64.0,8.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,12.0
40367,16,Norte,4.0,72.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,9.0
40368,16,Norte,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,1080.0,2.0,0,,1080.0,1.0,12.0
40371,16,Norte,4.0,64.0,8.0,3.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,1.0
40379,16,Norte,2.0,65.0,8.0,3.0,4.0,,2.0,1.0,810.0,2.0,0,,810.0,1.0,1.0
40393,16,Norte,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,12.0
40400,16,Norte,2.0,56.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,5.0
40421,16,Norte,2.0,50.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
40423,16,Norte,2.0,54.0,2.0,1.0,4.0,,2.0,1.0,420.0,2.0,0,,420.0,1.0,9.0
40424,16,Norte,4.0,49.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
40447,16,Norte,2.0,60.0,2.0,3.0,4.0,,2.0,1.0,280.0,2.0,0,,280.0,1.0,1.0
40461,16,Norte,2.0,51.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
40465,16,Norte,4.0,59.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40466,16,Norte,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
40473,16,Norte,4.0,53.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
40475,16,Norte,2.0,52.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
40484,16,Norte,2.0,70.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40491,16,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,1.0
40499,16,Norte,2.0,61.0,8.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,1.0
40504,16,Norte,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,9.0
40507,16,Norte,4.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40517,16,Norte,4.0,68.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,12.0
40518,16,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,10.0
40532,16,Norte,2.0,70.0,8.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,1.0
40533,16,Norte,2.0,62.0,4.0,3.0,4.0,,2.0,1.0,220.0,2.0,0,,720.0,1.0,1.0
40546,16,Norte,2.0,33.0,8.0,1.0,4.0,,2.0,1.0,1450.0,2.0,0,,1450.0,1.0,12.0
40548,16,Norte,2.0,63.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40645,16,Norte,4.0,70.0,8.0,1.0,4.0,,2.0,1.0,560.0,2.0,0,,560.0,1.0,1.0
40654,16,Norte,4.0,82.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
40657,16,Norte,4.0,79.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
40666,16,Norte,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,9.0
40667,16,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,1.0
40675,16,Norte,4.0,76.0,4.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40715,16,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,260.0,1.0,0,4.0,710.0,1.0,12.0
40733,16,Norte,2.0,51.0,8.0,3.0,4.0,,2.0,1.0,1135.0,2.0,0,,1135.0,1.0,1.0
40757,16,Norte,2.0,59.0,4.0,3.0,4.0,,2.0,1.0,485.0,1.0,0,5.0,1435.0,1.0,1.0
40773,16,Norte,2.0,70.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40777,16,Norte,4.0,71.0,8.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,1.0
40779,16,Norte,4.0,37.0,8.0,1.0,4.0,,2.0,1.0,151.0,2.0,0,,151.0,1.0,9.0
40801,16,Norte,4.0,55.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40833,16,Norte,2.0,71.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40847,16,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,1.0
40849,16,Norte,2.0,69.0,4.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40898,16,Norte,4.0,51.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40922,16,Norte,2.0,71.0,4.0,1.0,4.0,,2.0,1.0,270.0,2.0,0,,270.0,1.0,1.0
40954,16,Norte,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
40956,16,Norte,2.0,54.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,1.0
40964,16,Norte,2.0,49.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
40969,16,Norte,2.0,47.0,8.0,3.0,4.0,,2.0,1.0,160.0,1.0,0,,160.0,1.0,1.0
41002,16,Norte,4.0,61.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41005,16,Norte,2.0,64.0,4.0,3.0,4.0,,2.0,1.0,368.0,2.0,0,,368.0,1.0,1.0
41028,16,Norte,4.0,66.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41029,16,Norte,4.0,70.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,9.0
41032,16,Norte,2.0,72.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,9.0
41033,16,Norte,4.0,62.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41040,16,Norte,4.0,66.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,9.0
41047,16,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,1.0
41053,16,Norte,2.0,68.0,8.0,3.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
41061,16,Norte,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41062,16,Norte,2.0,62.0,8.0,1.0,4.0,,2.0,1.0,220.0,2.0,0,,220.0,1.0,9.0
41068,16,Norte,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41102,16,Norte,2.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41125,16,Norte,4.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
41152,16,Norte,2.0,59.0,8.0,1.0,4.0,,2.0,1.0,600.0,2.0,0,,600.0,1.0,5.0
41158,16,Norte,2.0,53.0,2.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,9.0
41161,16,Norte,4.0,51.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,8.0
41162,16,Norte,2.0,59.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
41177,16,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,435.0,2.0,0,,435.0,1.0,1.0
41181,16,Norte,4.0,60.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,12.0
41188,16,Norte,4.0,50.0,4.0,1.0,4.0,,2.0,1.0,420.0,2.0,0,,420.0,1.0,5.0
41206,16,Norte,2.0,48.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,795.0,1.0,9.0
41213,16,Norte,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
41217,16,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,12.0
41221,16,Norte,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,8.0
41225,16,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,12.0
41231,16,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
41243,16,Norte,2.0,64.0,8.0,1.0,4.0,,2.0,1.0,450.0,2.0,0,,450.0,1.0,1.0
41250,16,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,1.0
41251,16,Norte,4.0,63.0,8.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,12.0
41296,16,Norte,2.0,75.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41299,16,Norte,4.0,71.0,0.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41329,16,Norte,4.0,80.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
41342,16,Norte,4.0,65.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41344,16,Norte,2.0,76.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41401,16,Norte,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,1200.0,1.0,0,3.0,1381.0,1.0,1.0
41406,16,Norte,2.0,52.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41429,16,Norte,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41435,16,Norte,2.0,45.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41436,16,Norte,4.0,38.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
41442,16,Norte,2.0,78.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41443,16,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41452,16,Norte,2.0,71.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41481,16,Norte,2.0,50.0,4.0,3.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,1.0
41487,16,Norte,4.0,66.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41508,16,Norte,4.0,78.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41532,16,Norte,4.0,86.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41568,16,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41570,16,Norte,4.0,70.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41579,16,Norte,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,200.0,1.0,0,3.0,500.0,1.0,5.0
41603,16,Norte,2.0,43.0,8.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,6.0
41613,16,Norte,2.0,50.0,8.0,1.0,4.0,,2.0,1.0,1518.0,2.0,0,,1518.0,1.0,12.0
41627,16,Norte,4.0,71.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41646,16,Norte,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,1.0
41662,16,Norte,4.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41713,16,Norte,4.0,68.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41724,17,Norte,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,220.0,1.0,1.0
41735,17,Norte,2.0,67.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,180.0,1.0,1.0
41763,17,Norte,2.0,60.0,8.0,1.0,4.0,,2.0,1.0,470.0,1.0,0,3.0,770.0,1.0,9.0
41828,17,Norte,4.0,50.0,8.0,1.0,4.0,,2.0,1.0,400.0,2.0,0,,400.0,1.0,12.0
41835,17,Norte,2.0,89.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
41836,17,Norte,4.0,61.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41895,17,Norte,2.0,85.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,225.0,1.0,5.0
41898,17,Norte,4.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,5.0
41940,17,Norte,4.0,60.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
41941,17,Norte,2.0,62.0,4.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
41974,17,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,255.0,1.0,1.0
42002,17,Norte,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,809.0,1.0,0,2.0,1609.0,1.0,5.0
42020,17,Norte,4.0,55.0,2.0,3.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,1.0
42078,17,Norte,4.0,53.0,8.0,1.0,4.0,,2.0,1.0,200.0,1.0,0,5.0,700.0,1.0,6.0
42082,17,Norte,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
42083,17,Norte,2.0,76.0,8.0,1.0,4.0,,2.0,1.0,211.0,2.0,0,,411.0,1.0,3.0
42096,17,Norte,2.0,46.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,340.0,1.0,5.0
42121,17,Norte,2.0,87.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42150,17,Norte,4.0,71.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
42185,17,Norte,4.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,200.0,1.0,1.0
42190,17,Norte,2.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42204,17,Norte,2.0,53.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,260.0,1.0,4.0
42206,17,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
42221,17,Norte,4.0,72.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,3.0
42222,17,Norte,2.0,45.0,8.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,880.0,8.0,12.0
42257,17,Norte,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
42260,17,Norte,2.0,40.0,8.0,1.0,4.0,,2.0,1.0,300.0,1.0,0,3.0,300.0,1.0,9.0
42311,17,Norte,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42326,17,Norte,2.0,71.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42327,17,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42328,17,Norte,4.0,74.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,1.0,1.0
42330,17,Norte,4.0,78.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42334,17,Norte,2.0,73.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42377,17,Norte,2.0,59.0,8.0,1.0,4.0,,2.0,1.0,815.0,2.0,0,,815.0,1.0,9.0
42379,17,Norte,2.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,2.0
42380,17,Norte,4.0,62.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42417,17,Norte,2.0,78.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
42418,17,Norte,2.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,495.0,1.0,1.0
42423,17,Norte,2.0,69.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,2.0
42426,17,Norte,2.0,67.0,8.0,1.0,2.0,3.0,2.0,1.0,180.0,1.0,0,3.0,680.0,1.0,17.0
42429,17,Norte,4.0,67.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,430.0,1.0,4.0
42443,17,Norte,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,7.0
42452,17,Norte,2.0,61.0,8.0,1.0,4.0,,2.0,1.0,4300.0,1.0,0,3.0,5320.0,1.0,16.0
42455,17,Norte,2.0,55.0,8.0,1.0,4.0,,2.0,1.0,1827.0,1.0,0,4.0,3827.0,1.0,12.0
42464,17,Norte,4.0,58.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,240.0,1.0,2.0
42466,17,Norte,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,480.0,1.0,3.0
42494,17,Norte,2.0,69.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,5.0,1.0
42601,17,Norte,2.0,78.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
42627,17,Norte,2.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,280.0,8.0,1.0
42666,17,Norte,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42670,17,Norte,4.0,63.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42701,17,Norte,4.0,68.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42744,17,Norte,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,672.0,1.0,0,2.0,672.0,1.0,12.0
42768,17,Norte,4.0,79.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
42800,17,Norte,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,3.0
42807,17,Norte,2.0,63.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,530.0,8.0,4.0
42809,17,Norte,2.0,75.0,8.0,3.0,4.0,,2.0,1.0,100.0,1.0,0,2.0,100.0,8.0,1.0
42810,17,Norte,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42811,17,Norte,2.0,69.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,180.0,8.0,1.0
42812,17,Norte,4.0,61.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42835,17,Norte,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,260.0,8.0,2.0
42836,17,Norte,4.0,61.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,2.0
42842,17,Norte,4.0,57.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,460.0,8.0,1.0
42844,17,Norte,2.0,62.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,330.0,8.0,5.0
42857,17,Norte,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,560.0,8.0,2.0
42898,17,Norte,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,1000000000000.0,8.0,5.0
42912,17,Norte,4.0,65.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
42913,17,Norte,2.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42923,17,Norte,4.0,59.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
42929,17,Norte,4.0,62.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
42954,17,Norte,4.0,61.0,8.0,3.0,2.0,6.0,2.0,1.0,180.0,2.0,0,,360.0,8.0,1.0
42969,17,Norte,2.0,34.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42974,17,Norte,2.0,76.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
42987,17,Norte,4.0,66.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
42993,17,Norte,4.0,58.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
42994,17,Norte,2.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,280.0,8.0,1.0
42996,17,Norte,2.0,82.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43024,17,Norte,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,2.0
43025,17,Norte,4.0,64.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,180.0,8.0,1.0
43031,17,Norte,4.0,59.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43036,17,Norte,4.0,62.0,4.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43037,17,Norte,2.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,5.0,280.0,8.0,1.0
43050,17,Norte,4.0,66.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43051,17,Norte,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,250.0,8.0,1.0
43052,17,Norte,4.0,62.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,2.0
43053,17,Norte,2.0,65.0,4.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,265.0,8.0,1.0
43065,17,Norte,2.0,76.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,225.0,8.0,1.0
43081,17,Norte,2.0,73.0,2.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43082,17,Norte,4.0,74.0,4.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,2.0,180.0,8.0,1.0
43083,17,Norte,2.0,70.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,210.0,8.0,1.0
43087,17,Norte,2.0,72.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,8.0,1.0
43089,17,Norte,2.0,66.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,180.0,8.0,1.0
43099,17,Norte,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
43116,17,Norte,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
43119,17,Norte,2.0,56.0,2.0,1.0,4.0,,2.0,1.0,900.0,1.0,0,5.0,1600.0,1.0,9.0
43147,17,Norte,2.0,67.0,8.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,330.0,1.0,1.0
43166,17,Norte,4.0,83.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
43167,17,Norte,2.0,86.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
43168,17,Norte,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
43169,17,Norte,2.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,1.0,208.0,1.0,5.0
43182,17,Norte,4.0,76.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
43247,17,Norte,4.0,78.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
